epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202016,2020-04-16,30,PA,Belém,1501402,city,389,25.93954,61,20,4,0.0514,1499641,False,False
202016,2020-04-15,29,PA,Belém,1501402,city,328,21.8719,56,16,0,0.0488,1499641,False,False
202016,2020-04-14,28,PA,Belém,1501402,city,272,18.13767,54,16,5,0.0588,1499641,False,False
202016,2020-04-13,27,PA,Belém,1501402,city,218,14.53681,38,11,0,0.0505,1499641,False,False
202016,2020-04-12,26,PA,Belém,1501402,city,180,12.00287,19,11,3,0.0611,1499641,False,False
202015,2020-04-11,25,PA,Belém,1501402,city,161,10.7359,14,8,1,0.0497,1499641,False,False
202015,2020-04-10,24,PA,Belém,1501402,city,147,9.80235,33,7,2,0.0476,1499641,False,False
202015,2020-04-09,23,PA,Belém,1501402,city,114,7.60182,3,5,1,0.0439,1499641,False,False
202015,2020-04-08,22,PA,Belém,1501402,city,111,7.40177,11,4,1,0.036,1499641,False,False
202015,2020-04-07,21,PA,Belém,1501402,city,100,6.66826,25,3,0,0.03,1499641,False,False
202015,2020-04-06,20,PA,Belém,1501402,city,75,5.0012,26,3,3,0.04,1499641,False,False
202015,2020-04-05,19,PA,Belém,1501402,city,49,3.26745,4,0,0,0.0,1499641,False,False
202014,2020-04-04,18,PA,Belém,1501402,city,45,3.00072,3,0,0,0.0,1499641,False,False
202014,2020-04-03,17,PA,Belém,1501402,city,42,2.80067,14,0,0,0.0,1499641,False,False
202014,2020-04-02,16,PA,Belém,1501402,city,28,1.86711,3,0,0,0.0,1499641,False,False
202014,2020-04-01,15,PA,Belém,1501402,city,25,1.66707,4,0,0,0.0,1499641,False,False
202014,2020-03-31,14,PA,Belém,1501402,city,21,1.40034,4,0,0,0.0,1499641,False,False
202014,2020-03-30,13,PA,Belém,1501402,city,17,1.1336,5,0,0,0.0,1499641,False,False
202014,2020-03-29,12,PA,Belém,1501402,city,12,0.80019,2,0,0,0.0,1499641,False,False
202013,2020-03-28,11,PA,Belém,1501402,city,10,0.66683,1,0,0,0.0,1499641,False,False
202013,2020-03-27,10,PA,Belém,1501402,city,9,0.60014,3,0,0,0.0,1499641,False,False
202013,2020-03-26,9,PA,Belém,1501402,city,6,0.4001,2,0,0,0.0,1499641,False,False
202013,2020-03-25,8,PA,Belém,1501402,city,4,0.26673,0,0,0,0.0,1499641,False,False
202013,2020-03-24,7,PA,Belém,1501402,city,4,0.26673,0,0,0,0.0,1499641,False,False
202013,2020-03-23,6,PA,Belém,1501402,city,4,0.26673,0,0,0,0.0,1499641,False,False
202013,2020-03-22,5,PA,Belém,1501402,city,4,0.26673,2,0,0,0.0,1499641,False,False
202012,2020-03-21,4,PA,Belém,1501402,city,2,0.13337,0,0,0,0.0,1499641,False,False
202012,2020-03-20,3,PA,Belém,1501402,city,2,0.13337,1,0,0,0.0,1499641,False,False
202012,2020-03-19,2,PA,Belém,1501402,city,1,0.06668,0,0,0,0.0,1499641,False,False
202012,2020-03-18,1,PA,Belém,1501402,city,1,0.06668,1,0,0,0.0,1499641,False,False
