epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202038,2020-09-13,187,RS,Porto Alegre,4314902,city,20913,1405.20557,334,844,5,0.0404,1488252,False,False
202037,2020-09-12,186,RS,Porto Alegre,4314902,city,20579,1382.76313,429,839,14,0.0408,1488252,False,False
202037,2020-09-11,185,RS,Porto Alegre,4314902,city,20150,1353.93737,149,825,17,0.0409,1488252,False,False
202037,2020-09-10,184,RS,Porto Alegre,4314902,city,20001,1343.92563,1083,808,11,0.0404,1488252,False,False
202037,2020-09-09,183,RS,Porto Alegre,4314902,city,18918,1271.15569,65,797,21,0.0421,1488252,False,False
202037,2020-09-08,182,RS,Porto Alegre,4314902,city,18853,1266.78815,21,776,11,0.0412,1488252,False,False
202037,2020-09-07,181,RS,Porto Alegre,4314902,city,18832,1265.3771,5,765,4,0.0406,1488252,False,False
202037,2020-09-06,180,RS,Porto Alegre,4314902,city,18827,1265.04114,23,761,5,0.0404,1488252,False,False
202036,2020-09-05,179,RS,Porto Alegre,4314902,city,18804,1263.4957,3680,756,15,0.0402,1488252,False,False
202036,2020-09-04,178,RS,Porto Alegre,4314902,city,15124,1016.22575,333,741,20,0.049,1488252,False,False
202036,2020-09-03,177,RS,Porto Alegre,4314902,city,14791,993.8505,493,721,5,0.0487,1488252,False,False
202036,2020-09-02,176,RS,Porto Alegre,4314902,city,14298,960.72439,572,716,7,0.0501,1488252,False,False
202036,2020-09-01,175,RS,Porto Alegre,4314902,city,13726,922.29004,51,709,22,0.0517,1488252,False,False
202036,2020-08-31,174,RS,Porto Alegre,4314902,city,13675,918.8632,608,687,11,0.0502,1488252,False,False
202036,2020-08-30,173,RS,Porto Alegre,4314902,city,13067,878.00991,5,676,0,0.0517,1488252,False,False
202035,2020-08-29,172,RS,Porto Alegre,4314902,city,13062,877.67394,847,676,13,0.0518,1488252,False,False
202035,2020-08-28,171,RS,Porto Alegre,4314902,city,12215,820.76154,355,663,28,0.0543,1488252,False,False
202035,2020-08-26,169,RS,Porto Alegre,4314902,city,11860,796.90805,133,635,19,0.0535,1488252,False,False
202035,2020-08-25,168,RS,Porto Alegre,4314902,city,11727,787.97139,102,616,15,0.0525,1488252,False,False
202035,2020-08-24,167,RS,Porto Alegre,4314902,city,11625,781.11771,16,601,8,0.0517,1488252,False,False
202035,2020-08-23,166,RS,Porto Alegre,4314902,city,11609,780.04263,17,593,5,0.0511,1488252,False,False
202034,2020-08-22,165,RS,Porto Alegre,4314902,city,11592,778.90035,322,588,11,0.0507,1488252,False,False
202034,2020-08-21,164,RS,Porto Alegre,4314902,city,11270,757.26423,65,577,12,0.0512,1488252,False,False
202034,2020-08-20,163,RS,Porto Alegre,4314902,city,11205,752.89669,38,565,11,0.0504,1488252,False,False
202034,2020-08-19,162,RS,Porto Alegre,4314902,city,11167,750.34336,264,554,12,0.0496,1488252,False,False
202034,2020-08-18,161,RS,Porto Alegre,4314902,city,10903,732.60442,150,542,16,0.0497,1488252,False,False
202034,2020-08-17,160,RS,Porto Alegre,4314902,city,10753,722.52549,57,526,8,0.0489,1488252,False,False
202034,2020-08-16,159,RS,Porto Alegre,4314902,city,10696,718.69549,30,518,4,0.0484,1488252,False,False
202033,2020-08-15,158,RS,Porto Alegre,4314902,city,10666,716.6797,163,514,4,0.0482,1488252,False,False
202033,2020-08-14,157,RS,Porto Alegre,4314902,city,10503,705.72726,116,510,9,0.0486,1488252,False,False
202033,2020-08-13,156,RS,Porto Alegre,4314902,city,10387,697.93288,115,501,13,0.0482,1488252,False,False
202033,2020-08-12,155,RS,Porto Alegre,4314902,city,10272,690.20569,124,488,21,0.0475,1488252,False,False
202033,2020-08-11,154,RS,Porto Alegre,4314902,city,10148,681.87377,204,467,14,0.046,1488252,False,False
202033,2020-08-10,153,RS,Porto Alegre,4314902,city,9944,668.16641,-1,453,15,0.0456,1488252,False,False
202033,2020-08-09,152,RS,Porto Alegre,4314902,city,9945,668.23361,18,438,5,0.044,1488252,False,False
202032,2020-08-08,151,RS,Porto Alegre,4314902,city,9927,667.02413,354,433,8,0.0436,1488252,False,False
202032,2020-08-07,150,RS,Porto Alegre,4314902,city,9573,643.23784,41,425,14,0.0444,1488252,False,False
202032,2020-08-06,149,RS,Porto Alegre,4314902,city,9532,640.48293,312,411,12,0.0431,1488252,False,False
202032,2020-08-05,148,RS,Porto Alegre,4314902,city,9220,619.51874,442,399,12,0.0433,1488252,False,False
202032,2020-08-04,147,RS,Porto Alegre,4314902,city,8778,589.81947,106,387,22,0.0441,1488252,False,False
202032,2020-08-03,146,RS,Porto Alegre,4314902,city,8672,582.69702,50,365,11,0.0421,1488252,False,False
202032,2020-08-02,145,RS,Porto Alegre,4314902,city,8622,579.33737,-5,354,9,0.0411,1488252,False,False
202031,2020-08-01,144,RS,Porto Alegre,4314902,city,8627,579.67333,371,345,11,0.04,1488252,False,False
202031,2020-07-31,143,RS,Porto Alegre,4314902,city,8256,554.74476,44,334,11,0.0405,1488252,False,False
202031,2020-07-30,142,RS,Porto Alegre,4314902,city,8212,551.78827,167,323,16,0.0393,1488252,False,False
202031,2020-07-29,141,RS,Porto Alegre,4314902,city,8045,540.56705,288,307,13,0.0382,1488252,False,False
202031,2020-07-28,140,RS,Porto Alegre,4314902,city,7757,521.21549,89,294,21,0.0379,1488252,False,False
202031,2020-07-27,139,RS,Porto Alegre,4314902,city,7668,515.23532,16,273,7,0.0356,1488252,False,False
202031,2020-07-26,138,RS,Porto Alegre,4314902,city,7652,514.16024,35,266,2,0.0348,1488252,False,False
202030,2020-07-25,137,RS,Porto Alegre,4314902,city,7617,511.80848,329,264,7,0.0347,1488252,False,False
202030,2020-07-24,136,RS,Porto Alegre,4314902,city,7288,489.70201,255,257,5,0.0353,1488252,False,False
202030,2020-07-23,135,RS,Porto Alegre,4314902,city,7033,472.56782,189,252,14,0.0358,1488252,False,False
202030,2020-07-22,134,RS,Porto Alegre,4314902,city,6844,459.86836,116,238,9,0.0348,1488252,False,False
202030,2020-07-21,133,RS,Porto Alegre,4314902,city,6728,452.07398,183,229,13,0.034,1488252,False,False
202030,2020-07-20,132,RS,Porto Alegre,4314902,city,6545,439.77767,208,216,12,0.033,1488252,False,False
202030,2020-07-19,131,RS,Porto Alegre,4314902,city,6337,425.80154,157,204,4,0.0322,1488252,False,False
202029,2020-07-18,130,RS,Porto Alegre,4314902,city,6180,415.25226,32,200,8,0.0324,1488252,False,False
202029,2020-07-17,129,RS,Porto Alegre,4314902,city,6148,413.10208,288,192,3,0.0312,1488252,False,False
202029,2020-07-16,128,RS,Porto Alegre,4314902,city,5860,393.75052,1619,189,5,0.0323,1488252,False,False
202029,2020-07-15,127,RS,Porto Alegre,4314902,city,4241,284.96518,82,184,5,0.0434,1488252,False,False
202029,2020-07-14,126,RS,Porto Alegre,4314902,city,4159,279.45536,179,179,13,0.043,1488252,False,False
202029,2020-07-13,125,RS,Porto Alegre,4314902,city,3980,267.42783,52,166,9,0.0417,1488252,False,False
202029,2020-07-12,124,RS,Porto Alegre,4314902,city,3928,263.9338,16,157,5,0.04,1488252,False,False
202028,2020-07-11,123,RS,Porto Alegre,4314902,city,3912,262.85871,124,152,1,0.0389,1488252,False,False
202028,2020-07-10,122,RS,Porto Alegre,4314902,city,3788,254.52679,62,151,6,0.0399,1488252,False,False
202028,2020-07-09,121,RS,Porto Alegre,4314902,city,3726,250.36083,87,145,11,0.0389,1488252,False,False
202028,2020-07-08,120,RS,Porto Alegre,4314902,city,3639,244.51504,244,134,7,0.0368,1488252,False,False
202028,2020-07-07,119,RS,Porto Alegre,4314902,city,3395,228.11997,237,127,9,0.0374,1488252,False,False
202028,2020-07-06,118,RS,Porto Alegre,4314902,city,3158,212.19525,47,118,5,0.0374,1488252,False,False
202028,2020-07-05,117,RS,Porto Alegre,4314902,city,3111,209.03718,104,113,4,0.0363,1488252,False,False
202027,2020-07-04,116,RS,Porto Alegre,4314902,city,3007,202.04912,123,109,9,0.0362,1488252,False,False
202027,2020-07-03,115,RS,Porto Alegre,4314902,city,2884,193.78439,105,100,5,0.0347,1488252,False,False
202027,2020-07-02,114,RS,Porto Alegre,4314902,city,2779,186.72913,79,95,3,0.0342,1488252,False,False
202027,2020-07-01,113,RS,Porto Alegre,4314902,city,2700,181.42089,111,92,3,0.0341,1488252,False,False
202027,2020-06-30,112,RS,Porto Alegre,4314902,city,2589,173.96247,105,89,5,0.0344,1488252,False,False
202027,2020-06-29,111,RS,Porto Alegre,4314902,city,2484,166.90722,20,84,4,0.0338,1488252,False,False
202027,2020-06-28,110,RS,Porto Alegre,4314902,city,2464,165.56336,8,80,1,0.0325,1488252,False,False
202026,2020-06-27,109,RS,Porto Alegre,4314902,city,2456,165.02582,73,79,3,0.0322,1488252,False,False
202026,2020-06-26,108,RS,Porto Alegre,4314902,city,2383,160.12073,118,76,7,0.0319,1488252,False,False
202026,2020-06-25,107,RS,Porto Alegre,4314902,city,2265,152.19197,142,69,0,0.0305,1488252,False,False
202026,2020-06-24,106,RS,Porto Alegre,4314902,city,2123,142.65057,255,69,2,0.0325,1488252,False,False
202026,2020-06-23,105,RS,Porto Alegre,4314902,city,1868,125.51638,174,67,1,0.0359,1488252,False,False
202026,2020-06-22,104,RS,Porto Alegre,4314902,city,1694,113.82481,21,66,1,0.039,1488252,False,False
202026,2020-06-21,103,RS,Porto Alegre,4314902,city,1673,112.41376,4,65,1,0.0389,1488252,False,False
202025,2020-06-20,102,RS,Porto Alegre,4314902,city,1669,112.14499,21,64,1,0.0383,1488252,False,False
202025,2020-06-19,101,RS,Porto Alegre,4314902,city,1648,110.73393,16,63,3,0.0382,1488252,False,False
202025,2020-06-18,100,RS,Porto Alegre,4314902,city,1632,109.65885,21,60,2,0.0368,1488252,False,False
202025,2020-06-17,99,RS,Porto Alegre,4314902,city,1611,108.2478,43,58,1,0.036,1488252,False,False
202025,2020-06-16,98,RS,Porto Alegre,4314902,city,1568,105.3585,170,57,2,0.0364,1488252,False,False
202025,2020-06-15,97,RS,Porto Alegre,4314902,city,1398,93.9357,45,55,2,0.0393,1488252,False,False
202025,2020-06-14,96,RS,Porto Alegre,4314902,city,1353,90.91202,7,53,1,0.0392,1488252,False,False
202024,2020-06-13,95,RS,Porto Alegre,4314902,city,1346,90.44167,42,52,1,0.0386,1488252,False,False
202024,2020-06-12,94,RS,Porto Alegre,4314902,city,1304,87.61957,7,51,0,0.0391,1488252,False,False
202024,2020-06-11,93,RS,Porto Alegre,4314902,city,1297,87.14922,52,51,3,0.0393,1488252,False,False
202024,2020-06-10,92,RS,Porto Alegre,4314902,city,1245,83.65519,92,48,2,0.0386,1488252,False,False
202024,2020-06-09,91,RS,Porto Alegre,4314902,city,1153,77.47344,12,46,2,0.0399,1488252,False,False
202024,2020-06-08,90,RS,Porto Alegre,4314902,city,1141,76.66712,2,44,0,0.0386,1488252,False,False
202024,2020-06-07,89,RS,Porto Alegre,4314902,city,1139,76.53274,8,44,0,0.0386,1488252,False,False
202023,2020-06-06,88,RS,Porto Alegre,4314902,city,1131,75.99519,54,44,1,0.0389,1488252,False,False
202023,2020-06-05,87,RS,Porto Alegre,4314902,city,1077,72.36678,128,43,1,0.0399,1488252,False,False
202023,2020-06-04,86,RS,Porto Alegre,4314902,city,949,63.76608,171,42,1,0.0443,1488252,False,False
202023,2020-06-03,85,RS,Porto Alegre,4314902,city,778,52.27609,31,41,2,0.0527,1488252,False,False
202023,2020-06-02,84,RS,Porto Alegre,4314902,city,747,50.19311,3,39,2,0.0522,1488252,False,False
202023,2020-06-01,83,RS,Porto Alegre,4314902,city,744,49.99153,1,37,2,0.0497,1488252,False,False
202023,2020-05-31,82,RS,Porto Alegre,4314902,city,743,49.92434,12,35,1,0.0471,1488252,False,False
202022,2020-05-30,81,RS,Porto Alegre,4314902,city,731,49.11803,94,34,0,0.0465,1488252,False,False
202022,2020-05-29,80,RS,Porto Alegre,4314902,city,637,42.80189,32,34,-1,0.0534,1488252,False,False
202022,2020-05-28,79,RS,Porto Alegre,4314902,city,605,40.65172,2,35,3,0.0579,1488252,False,False
202022,2020-05-27,78,RS,Porto Alegre,4314902,city,603,40.51733,0,32,0,0.0531,1488252,False,False
202022,2020-05-26,77,RS,Porto Alegre,4314902,city,603,40.51733,0,32,0,0.0531,1488252,False,False
202022,2020-05-25,76,RS,Porto Alegre,4314902,city,603,40.51733,1,32,4,0.0531,1488252,False,False
202022,2020-05-24,75,RS,Porto Alegre,4314902,city,602,40.45014,1,28,1,0.0465,1488252,False,False
202021,2020-05-23,74,RS,Porto Alegre,4314902,city,601,40.38295,0,27,1,0.0449,1488252,False,False
202021,2020-05-22,73,RS,Porto Alegre,4314902,city,601,40.38295,0,26,0,0.0433,1488252,False,False
202021,2020-05-21,72,RS,Porto Alegre,4314902,city,601,40.38295,0,26,1,0.0433,1488252,False,False
202021,2020-05-20,71,RS,Porto Alegre,4314902,city,601,40.38295,-2,25,0,0.0416,1488252,False,False
202021,2020-05-19,70,RS,Porto Alegre,4314902,city,603,40.51733,0,25,1,0.0415,1488252,False,False
202021,2020-05-18,69,RS,Porto Alegre,4314902,city,603,40.51733,1,24,3,0.0398,1488252,False,False
202021,2020-05-17,68,RS,Porto Alegre,4314902,city,602,40.45014,5,21,0,0.0349,1488252,False,False
202020,2020-05-16,67,RS,Porto Alegre,4314902,city,597,40.11417,0,21,0,0.0352,1488252,False,False
202020,2020-05-15,66,RS,Porto Alegre,4314902,city,597,40.11417,23,21,0,0.0352,1488252,False,False
202020,2020-05-14,65,RS,Porto Alegre,4314902,city,574,38.56874,10,21,0,0.0366,1488252,False,False
202020,2020-05-13,64,RS,Porto Alegre,4314902,city,564,37.89681,18,21,2,0.0372,1488252,False,False
202020,2020-05-12,63,RS,Porto Alegre,4314902,city,546,36.68734,17,19,1,0.0348,1488252,False,False
202020,2020-05-11,62,RS,Porto Alegre,4314902,city,529,35.54506,21,18,1,0.034,1488252,False,False
202020,2020-05-10,61,RS,Porto Alegre,4314902,city,508,34.134,1,17,0,0.0335,1488252,False,False
202019,2020-05-09,60,RS,Porto Alegre,4314902,city,507,34.06681,9,17,0,0.0335,1488252,False,False
202019,2020-05-08,59,RS,Porto Alegre,4314902,city,498,33.46207,19,17,0,0.0341,1488252,False,False
202019,2020-05-07,58,RS,Porto Alegre,4314902,city,479,32.18541,2,17,0,0.0355,1488252,False,False
202019,2020-05-06,57,RS,Porto Alegre,4314902,city,477,32.05102,10,17,0,0.0356,1488252,False,False
202019,2020-05-05,56,RS,Porto Alegre,4314902,city,467,31.37909,3,17,1,0.0364,1488252,False,False
202019,2020-05-04,55,RS,Porto Alegre,4314902,city,464,31.17752,4,16,0,0.0345,1488252,False,False
202019,2020-05-03,54,RS,Porto Alegre,4314902,city,460,30.90874,6,16,0,0.0348,1488252,False,False
202018,2020-05-02,53,RS,Porto Alegre,4314902,city,454,30.50559,-1,16,1,0.0352,1488252,False,False
202018,2020-05-01,52,RS,Porto Alegre,4314902,city,455,30.57278,4,15,0,0.033,1488252,False,False
202018,2020-04-30,51,RS,Porto Alegre,4314902,city,451,30.30401,4,15,1,0.0333,1488252,False,False
202018,2020-04-29,50,RS,Porto Alegre,4314902,city,447,30.03524,6,14,0,0.0313,1488252,False,False
202018,2020-04-28,49,RS,Porto Alegre,4314902,city,441,29.63208,11,14,0,0.0317,1488252,False,False
202018,2020-04-27,48,RS,Porto Alegre,4314902,city,430,28.89296,3,14,2,0.0326,1488252,False,False
202018,2020-04-26,47,RS,Porto Alegre,4314902,city,427,28.69138,2,12,0,0.0281,1488252,False,False
202017,2020-04-25,46,RS,Porto Alegre,4314902,city,425,28.55699,5,12,1,0.0282,1488252,False,False
202017,2020-04-24,45,RS,Porto Alegre,4314902,city,420,28.22103,7,11,1,0.0262,1488252,False,False
202017,2020-04-23,44,RS,Porto Alegre,4314902,city,413,27.75068,12,10,0,0.0242,1488252,False,False
202017,2020-04-22,43,RS,Porto Alegre,4314902,city,401,26.94436,8,10,0,0.0249,1488252,False,False
202017,2020-04-21,42,RS,Porto Alegre,4314902,city,393,26.40682,3,10,0,0.0254,1488252,False,False
202017,2020-04-20,41,RS,Porto Alegre,4314902,city,390,26.20524,16,10,1,0.0256,1488252,False,False
202017,2020-04-19,40,RS,Porto Alegre,4314902,city,374,25.13015,0,9,0,0.0241,1488252,False,False
202016,2020-04-18,39,RS,Porto Alegre,4314902,city,374,25.13015,5,9,0,0.0241,1488252,False,False
202016,2020-04-17,38,RS,Porto Alegre,4314902,city,369,24.79419,8,9,1,0.0244,1488252,False,False
202016,2020-04-16,37,RS,Porto Alegre,4314902,city,361,24.25664,11,8,0,0.0222,1488252,False,False
202016,2020-04-15,36,RS,Porto Alegre,4314902,city,350,23.51752,23,8,0,0.0229,1488252,False,False
202016,2020-04-14,35,RS,Porto Alegre,4314902,city,327,21.97209,12,8,1,0.0245,1488252,False,False
202016,2020-04-13,34,RS,Porto Alegre,4314902,city,315,21.16577,1,7,1,0.0222,1488252,False,False
202016,2020-04-12,33,RS,Porto Alegre,4314902,city,314,21.09858,3,6,0,0.0191,1488252,False,False
202015,2020-04-11,32,RS,Porto Alegre,4314902,city,311,20.897,8,6,0,0.0193,1488252,False,False
202015,2020-04-10,31,RS,Porto Alegre,4314902,city,303,20.35946,0,6,0,0.0198,1488252,False,False
202015,2020-04-09,30,RS,Porto Alegre,4314902,city,303,20.35946,24,6,0,0.0198,1488252,False,False
202015,2020-04-08,29,RS,Porto Alegre,4314902,city,279,18.74683,7,6,1,0.0215,1488252,False,False
202015,2020-04-07,28,RS,Porto Alegre,4314902,city,272,18.27647,19,5,0,0.0184,1488252,False,False
202015,2020-04-06,27,RS,Porto Alegre,4314902,city,253,16.99981,-1,5,0,0.0198,1488252,False,False
202015,2020-04-05,26,RS,Porto Alegre,4314902,city,254,17.067,13,5,1,0.0197,1488252,False,False
202014,2020-04-04,25,RS,Porto Alegre,4314902,city,241,16.19349,8,4,0,0.0166,1488252,False,False
202014,2020-04-03,24,RS,Porto Alegre,4314902,city,233,15.65595,1,4,1,0.0172,1488252,False,False
202014,2020-04-02,23,RS,Porto Alegre,4314902,city,232,15.58876,42,3,0,0.0129,1488252,False,False
202014,2020-04-01,22,RS,Porto Alegre,4314902,city,190,12.76666,0,3,1,0.0158,1488252,False,False
202014,2020-03-31,21,RS,Porto Alegre,4314902,city,190,12.76666,47,2,0,0.0105,1488252,False,False
202014,2020-03-30,20,RS,Porto Alegre,4314902,city,143,9.60859,8,2,0,0.014,1488252,False,False
202014,2020-03-29,19,RS,Porto Alegre,4314902,city,135,9.07104,28,2,0,0.0148,1488252,False,False
202013,2020-03-28,18,RS,Porto Alegre,4314902,city,107,7.18964,0,2,0,0.0187,1488252,False,False
202013,2020-03-27,17,RS,Porto Alegre,4314902,city,107,7.18964,4,2,1,0.0187,1488252,False,False
202013,2020-03-26,16,RS,Porto Alegre,4314902,city,103,6.92087,16,1,0,0.0097,1488252,False,False
202013,2020-03-25,15,RS,Porto Alegre,4314902,city,87,5.84578,40,1,1,0.0115,1488252,False,False
202013,2020-03-24,14,RS,Porto Alegre,4314902,city,47,3.15807,6,0,0,0.0,1488252,False,False
202013,2020-03-23,13,RS,Porto Alegre,4314902,city,41,2.75491,3,0,0,0.0,1488252,False,False
202013,2020-03-22,12,RS,Porto Alegre,4314902,city,38,2.55333,3,0,0,0.0,1488252,False,False
202012,2020-03-21,11,RS,Porto Alegre,4314902,city,35,2.35175,10,0,0,0.0,1488252,False,False
202012,2020-03-20,10,RS,Porto Alegre,4314902,city,25,1.67982,5,0,0,0.0,1488252,False,False
202012,2020-03-19,9,RS,Porto Alegre,4314902,city,20,1.34386,5,0,0,0.0,1488252,False,False
202012,2020-03-18,8,RS,Porto Alegre,4314902,city,15,1.00789,9,0,0,0.0,1488252,False,False
202012,2020-03-16,6,RS,Porto Alegre,4314902,city,6,0.40316,4,0,0,0.0,1488252,False,False
202011,2020-03-13,3,RS,Porto Alegre,4314902,city,2,0.13439,0,0,0,0.0,1488252,False,False
202011,2020-03-12,2,RS,Porto Alegre,4314902,city,2,0.13439,1,0,0,0.0,1488252,False,False
202011,2020-03-11,1,RS,Porto Alegre,4314902,city,1,0.06719,1,0,0,0.0,1488252,False,False
